bedrooms,bathrooms,square_feet,home_value,year,taxes,fips_number
3.0,1.0,1415,335872.0,1952,4161.04,6037
3.0,1.0,1253,377082.0,1951,4544.81,6037
4.0,2.0,1584,186627.0,1955,2422.42,6037
4.0,2.0,1584,412114.0,1955,5177.3,6037
4.0,2.0,1446,140804.0,1951,1737.38,6037
3.0,2.0,1400,318206.0,1951,3850.79,6037
3.0,2.0,1549,482243.0,1958,5967.06,6037
3.0,2.0,1225,68500.0,1953,878.25,6037
3.0,2.0,1386,289046.0,1955,3584.06,6037
2.0,1.0,758,252449.0,1949,3044.28,6037
3.0,2.0,1225,299856.0,1953,3719.1,6037
3.0,2.0,1509,381276.0,1953,4612.86,6037
3.0,2.0,1647,321997.0,1955,4015.62,6037
3.0,2.0,1438,364080.0,1956,4415.09,6037
4.0,2.0,1342,366883.0,1954,4503.17,6037
3.0,2.0,1224,295570.0,1954,3584.91,6037
3.0,1.0,1200,327671.0,1920,4162.11,6037
3.0,1.0,1260,207172.0,1936,2578.98,6037
2.0,1.0,752,400000.0,1953,4855.66,6037
3.0,1.0,1074,330324.0,1955,4069.27,6037
3.0,2.0,1884,85073.0,1956,1191.42,6037
3.0,2.0,1233,277394.0,1954,3434.95,6037
4.0,4.0,2331,283764.0,1959,3566.6,6037
3.0,2.0,1489,468398.0,1956,5652.27,6037
3.0,2.0,1242,76993.0,1956,1063.96,6037
4.0,2.0,1388,412114.0,1955,4981.51,6037
4.0,2.0,1388,365827.0,1955,4508.93,6037
4.0,3.0,2462,209128.0,1957,2708.06,6037
3.0,2.0,1404,363795.0,1959,4517.59,6037
3.0,2.0,1404,336547.0,1959,4265.9,6037
5.0,4.0,3797,347074.0,1951,4432.6,6037
5.0,3.0,3881,1104027.0,1949,13480.14,6037
3.0,3.0,1973,832504.0,1948,10083.67,6037
2.0,1.0,1045,439000.0,1950,5383.34,6037
3.0,2.0,1209,505000.0,1950,6083.88,6037
2.0,1.0,812,171320.0,1949,2135.4,6037
2.0,1.0,1050,192527.0,1949,2474.76,6037
3.0,2.0,1662,156057.0,1949,2062.84,6037
3.0,1.0,1267,287783.0,1949,3618.1,6037
2.0,1.0,803,201230.0,1949,2579.67,6037
3.0,4.0,1880,748000.0,1950,9084.5,6037
3.0,2.0,1758,1183869.0,1951,14399.01,6037
4.0,3.0,2649,616704.0,1960,7598.04,6037
4.0,5.0,3979,772640.0,1952,9583.93,6037
6.0,3.0,3298,808462.0,1961,9848.47,6037
3.0,4.0,3423,1682741.0,1949,20361.87,6037
5.0,3.0,3101,1066800.0,1954,12977.73,6037
4.0,2.0,2010,779950.0,1955,9596.8,6037
3.0,2.0,2439,290228.0,1953,3691.09,6037
4.0,4.0,3706,1563485.0,1963,19087.14,6037
4.0,4.0,3068,1072000.0,1965,13203.28,6037
3.0,2.0,1281,86250.0,1947,1188.1,6037
3.0,2.0,1366,93763.0,1959,1245.39,6037
3.0,3.0,3072,445083.0,1989,5525.14,6037
2.0,1.0,944,483707.0,1954,5949.84,6037
4.0,3.0,2282,296356.0,1955,3679.38,6037
3.0,1.0,1125,208188.0,1952,2634.81,6037
3.0,1.0,1160,412444.0,1954,5077.21,6037
3.0,3.0,2768,218618.0,1968,3063.9,6037
3.0,3.0,2133,176193.0,1965,2314.08,6037
5.0,4.0,2986,597438.0,1963,7315.88,6037
3.0,2.0,1522,263810.0,1951,3266.64,6037
2.0,2.0,1216,442451.0,1952,5467.61,6037
3.0,3.0,2180,655347.0,1976,8058.5,6037
3.0,2.0,2104,512890.0,1963,6259.97,6037
5.0,4.0,2783,801084.0,1970,9718.22,6037
5.0,3.0,2320,840000.0,1963,10321.1,6037
4.0,3.0,2439,567654.0,1957,7070.71,6037
3.0,3.0,2106,762000.0,1977,9248.79,6037
4.0,3.0,2410,781741.0,1964,9570.52,6037
3.0,2.0,1505,629000.0,1954,7711.83,6037
3.0,2.0,1758,618967.0,1956,7526.21,6037
4.0,3.0,2397,490376.0,1947,6000.67,6037
3.0,2.0,1271,610964.0,1948,7382.22,6037
2.0,2.0,995,72942.0,1926,1024.76,6037
4.0,3.0,2887,350819.0,1975,5056.49,6037
3.0,3.0,1811,822706.0,1965,10627.78,6037
3.0,3.0,3034,1351265.0,1991,15412.95,6037
4.0,3.0,3141,1128653.0,1952,13827.69,6037
4.0,3.0,2681,542590.0,1972,6801.22,6037
4.0,3.0,3840,1290000.0,1963,15655.83,6037
5.0,6.0,4725,1468151.0,1988,18042.37,6037
3.0,3.0,2826,858289.0,1953,10572.59,6037
4.0,5.0,4091,894116.0,1965,11064.31,6037
4.0,5.0,4024,1272001.0,1964,15667.23,6037
5.0,6.0,5941,1876614.0,1988,22960.84,6037
4.0,4.0,3138,1080000.0,1969,13217.02,6037
5.0,4.0,7662,1326328.0,1968,16513.88,6037
6.0,4.0,2938,1117000.0,1959,13658.39,6037
5.0,4.0,3325,718317.0,1969,8919.34,6037
4.0,3.0,2834,707837.0,1972,8872.98,6037
4.0,3.0,2538,1028336.0,1969,12701.22,6037
3.0,3.0,2134,525453.0,1950,6431.04,6037
3.0,2.0,1761,541463.0,1950,6607.11,6037
4.0,4.0,2845,960000.0,2000,11578.49,6037
3.0,3.0,3210,691309.0,1983,8483.56,6037
4.0,3.0,2539,161699.0,1967,2202.39,6037
3.0,4.0,3928,790472.0,2006,9708.65,6037
4.0,2.0,1462,695000.0,1948,8394.77,6037
5.0,3.0,2845,447130.0,1955,5583.43,6037
4.0,3.0,2405,507556.0,1948,6342.16,6037
2.0,1.0,826,304578.0,1950,3800.17,6037
5.0,5.0,3487,304137.0,1974,3975.75,6037
5.0,5.0,3782,498415.0,1976,6437.09,6037
5.0,3.0,3015,634754.0,1995,7840.5,6037
4.0,2.0,2327,710000.0,1962,8644.19,6037
2.0,1.0,696,476344.0,1958,5736.14,6037
3.0,2.0,1412,399761.0,1952,4904.44,6037
4.0,2.0,1242,340007.0,1952,4102.48,6037
3.0,1.0,1337,63530.0,1951,810.88,6037
3.0,2.0,1659,207241.0,1951,2537.36,6037
3.0,1.0,1214,218499.0,1951,2735.91,6037
3.0,2.0,1527,512700.0,1959,6263.5,6037
2.0,3.0,1766,358786.0,1951,4389.16,6037
3.0,2.0,1498,195048.0,1950,2446.6,6037
4.0,3.0,2086,293100.0,1949,3684.64,6037
4.0,2.0,1310,319950.0,1955,3867.3,6037
3.0,2.0,1422,405689.0,1952,4892.51,6037
3.0,2.0,1614,115106.0,1954,1436.46,6037
3.0,1.0,1620,263566.0,1948,3217.13,6037
2.0,1.0,1065,159364.0,1949,1948.14,6037
2.0,1.0,865,245669.0,1950,3051.78,6037
2.0,1.0,790,146207.0,1948,1852.1,6037
3.0,2.0,1268,400000.0,1953,4901.72,6037
2.0,1.0,909,269237.0,1949,3397.05,6037
2.0,1.0,852,185443.0,1949,2295.61,6037
2.0,1.0,756,386000.0,1941,4699.46,6037
2.0,1.0,806,55866.0,1950,849.25,6037
4.0,2.0,1630,128156.0,1951,1742.24,6037
3.0,1.0,1040,59391.0,1950,814.22,6037
3.0,1.0,1040,201228.0,1951,2505.51,6037
3.0,2.0,1896,176682.0,1951,2330.3,6037
3.0,1.0,1376,169069.0,1951,2132.0,6037
2.0,2.0,1351,71809.0,1951,916.75,6037
6.0,3.0,2803,307315.0,1953,3782.81,6037
3.0,2.0,1517,487000.0,1952,6021.84,6037
3.0,2.0,1403,202232.0,1954,2552.64,6037
3.0,2.0,1595,95225.0,1954,1199.12,6037
3.0,2.0,1524,202226.0,1950,2485.8,6037
4.0,2.0,1745,344142.0,1951,4217.07,6037
3.0,2.0,1740,477113.0,1961,5837.16,6037
3.0,2.0,1360,242414.0,1952,3030.87,6037
2.0,2.0,1218,73675.0,1951,139.76,6037
3.0,1.0,1364,227005.0,1926,2873.45,6037
3.0,3.0,1944,189848.0,1964,2346.55,6037
2.0,1.0,1007,278780.0,1948,3414.64,6037
3.0,3.0,1510,327516.0,1950,3966.76,6037
3.0,1.0,1225,282829.0,1948,3509.88,6037
3.0,1.0,776,277286.0,1939,3334.75,6037
3.0,2.0,1688,152838.0,1956,1896.15,6037
1.0,1.0,1228,306217.0,1940,3862.28,6037
3.0,2.0,1412,202761.0,1954,2639.58,6037
3.0,3.0,2030,251351.0,1965,3145.07,6037
2.0,2.0,1290,131685.0,1950,1719.18,6037
3.0,1.0,1587,499126.0,1948,6139.27,6037
3.0,3.0,2333,378787.0,1952,4724.29,6037
3.0,2.0,1494,395812.0,1956,4924.95,6037
3.0,2.0,1818,300609.0,1952,3656.9,6037
3.0,2.0,1851,384321.0,1950,4739.45,6037
3.0,2.0,1670,222470.0,1956,2724.89,6037
3.0,1.0,1184,72437.0,1950,1016.01,6037
4.0,2.0,1334,242511.0,1954,2943.94,6037
3.0,2.0,1331,470000.0,1950,5718.82,6037
2.0,1.0,813,148739.0,1949,1887.82,6037
4.0,2.0,2039,532591.0,1951,6627.16,6037
3.0,1.0,1348,168588.0,1950,2147.28,6037
3.0,2.0,1800,324571.0,1966,4121.88,6037
3.0,2.0,1597,425603.0,1950,5190.34,6037
3.0,2.0,1715,334120.0,1950,4191.61,6037
3.0,1.0,1113,121740.0,1950,1554.88,6037
3.0,3.0,1953,324473.0,1950,4003.21,6037
4.0,2.0,2102,178075.0,1950,2207.64,6037
3.0,2.0,1363,277291.0,1948,3441.85,6037
3.0,2.0,1312,234421.0,1955,2916.88,6037
3.0,1.0,1126,222004.0,1950,2774.14,6037
4.0,1.0,1440,77081.0,1947,1031.14,6037
3.0,1.0,1212,184692.0,1947,2246.58,6037
3.0,1.0,1150,52142.0,1950,678.23,6037
3.0,2.0,1440,391609.0,1947,4813.93,6037
3.0,2.0,1793,217497.0,1954,2683.74,6037
3.0,2.0,1768,446709.0,1953,5481.73,6037
2.0,2.0,1367,297814.0,1950,3622.94,6037
3.0,2.0,1295,179273.0,1950,2267.19,6037
5.0,2.0,2040,279437.0,2002,3427.15,6037
5.0,2.0,1841,239232.0,1948,2976.06,6037
3.0,3.0,1610,390085.0,1940,4774.19,6037
2.0,1.0,1160,550000.0,1955,6628.57,6037
2.0,1.0,1006,476877.0,1949,5825.22,6037
3.0,3.0,1766,616142.0,1954,7560.24,6037
3.0,1.0,1305,187744.0,1946,2391.87,6037
3.0,2.0,1402,77411.0,1951,985.68,6037
3.0,1.0,1066,212204.0,1953,2667.97,6037
4.0,3.0,3468,692392.0,1949,8470.45,6037
3.0,1.0,1188,168588.0,1947,2074.89,6037
3.0,1.0,1188,675000.0,1947,8092.3,6037
3.0,2.0,1232,647208.0,1947,7769.89,6037
3.0,1.0,1130,446178.0,1950,5368.91,6037
4.0,3.0,2856,592757.0,1950,7189.49,6037
2.0,1.0,1155,231745.0,1943,2821.55,6037
3.0,2.0,1456,85076.0,1956,1079.34,6037
3.0,3.0,1530,486826.0,1943,5870.85,6037
3.0,2.0,1814,760000.0,1948,9139.34,6037
3.0,3.0,2475,195709.0,1958,2584.6,6037
2.0,1.0,920,324451.0,1947,3927.37,6037
2.0,2.0,1505,216751.0,1954,2791.62,6037
3.0,2.0,1639,99047.0,1949,1253.7,6037
3.0,3.0,2158,487014.0,1947,6007.81,6037
2.0,3.0,1683,147755.0,1955,1832.53,6037
3.0,1.0,1057,288020.0,1947,3470.92,6037
3.0,2.0,1608,492597.0,1950,5942.8,6037
3.0,2.0,1511,88383.0,1956,1107.62,6037
3.0,1.0,1202,340991.0,1948,4138.65,6037
3.0,2.0,1551,540817.0,1949,6645.9,6037
2.0,1.0,803,319558.0,1949,3981.0,6037
2.0,1.0,1119,484776.0,1949,5981.27,6037
4.0,3.0,1811,670064.0,1949,8115.93,6037
2.0,1.0,783,266623.0,1949,3347.36,6037
3.0,2.0,1742,634531.0,1956,7697.21,6037
4.0,2.0,1533,600651.0,1956,7284.54,6037
4.0,2.0,1364,546538.0,1955,6714.8,6037
3.0,2.0,1276,615240.0,1955,7446.36,6037
4.0,2.0,1542,678000.0,1955,8294.65,6037
4.0,4.0,5044,1395715.0,1954,16921.95,6037
3.0,2.0,1486,581581.0,1949,8632.43,6037
2.0,1.0,1081,208551.0,1949,2566.6,6037
2.0,2.0,1453,302219.0,1954,3677.96,6037
2.0,2.0,1612,195940.0,1952,2550.09,6037
4.0,3.0,1756,660000.0,1952,8022.68,6037
3.0,3.0,2260,170603.0,1963,2191.9,6037
5.0,3.0,2686,138509.0,1968,1809.49,6037
4.0,3.0,2960,1020000.0,1978,12415.71,6037
4.0,3.0,2370,1208146.0,1955,14615.04,6037
1.0,1.0,768,211523.0,1948,2543.5,6037
3.0,2.0,1715,693484.0,1959,8418.48,6037
3.0,1.0,1160,214210.0,1947,2605.86,6037
3.0,3.0,2352,308721.0,1947,3782.82,6037
4.0,3.0,2549,762989.0,1948,9291.15,6037
3.0,2.0,1475,775000.0,1946,9311.6,6037
3.0,2.0,1472,495604.0,1957,5972.88,6037
3.0,1.0,1384,439137.0,1925,5293.96,6037
3.0,2.0,1727,186638.0,1945,2301.28,6037
3.0,1.0,1000,873989.0,1945,10569.23,6037
3.0,2.0,1620,287239.0,1945,3489.15,6037
4.0,3.0,2454,342017.0,1957,4245.23,6037
3.0,2.0,2106,454904.0,1948,5589.3,6037
3.0,1.0,1097,314647.0,1948,3792.76,6037
4.0,2.0,1780,262328.0,1948,3199.58,6037
3.0,2.0,1646,97705.0,1946,1247.2,6037
4.0,2.0,1631,480444.0,1978,5812.19,6037
3.0,2.0,1886,633455.0,1935,7675.09,6037
3.0,2.0,1769,885000.0,1952,10619.88,6037
5.0,5.0,4190,1902288.0,1952,23091.48,6037
2.0,2.0,1728,549579.0,1956,6697.44,6037
3.0,3.0,1827,852835.0,1952,10406.82,6037
2.0,2.0,2261,153008.0,1959,2279.2,6037
3.0,3.0,1986,1011673.0,1935,12231.33,6037
5.0,5.0,4895,1524388.0,2001,18492.26,6037
3.0,2.0,1607,820037.0,1939,9922.45,6037
2.0,1.0,1361,890000.0,1949,10832.81,6037
3.0,2.0,2104,610198.0,1957,7592.66,6037
4.0,2.0,2399,1055859.0,1956,12847.29,6037
3.0,2.0,2206,1177489.0,1958,14282.61,6037
4.0,3.0,2984,694782.0,1959,8644.4,6037
2.0,2.0,2241,383381.0,1955,4861.57,6037
3.0,2.0,3001,649660.0,1957,8010.64,6037
3.0,3.0,3146,874606.0,1961,10648.59,6037
3.0,3.0,2351,1351195.0,1957,16306.42,6037
4.0,4.0,3452,1317198.0,1974,16121.21,6037
4.0,6.0,5997,1686877.0,2009,20395.42,6037
5.0,5.0,4982,3462002.0,1942,41740.02,6037
3.0,3.0,2313,498214.0,1956,6115.52,6037
4.0,3.0,2301,177652.0,1956,2518.82,6037
3.0,2.0,2080,963559.0,1953,11799.42,6037
7.0,7.0,4975,2395391.0,1961,29050.55,6037
5.0,4.0,3544,1646787.0,1953,20084.79,6037
5.0,4.0,3841,786203.0,1954,9688.84,6037
4.0,3.0,2860,820117.0,1961,10146.06,6037
3.0,2.0,2516,779519.0,1956,9530.67,6037
3.0,3.0,2743,1239914.0,1958,15255.03,6037
5.0,3.0,3172,1341000.0,1962,16415.18,6037
2.0,1.0,1120,99156.0,1960,1359.28,6037
3.0,3.0,2520,166737.0,1954,2230.67,6037
7.0,4.0,4107,2132024.0,1960,25795.34,6037
3.0,4.0,2587,190082.0,1956,2510.86,6037
2.0,3.0,2556,203597.0,1953,2739.88,6037
3.0,3.0,2045,135817.0,1971,1960.95,6037
7.0,5.0,4266,1928466.0,1957,23382.16,6037
3.0,2.0,1595,354378.0,1957,4455.99,6037
3.0,2.0,1631,187092.0,1957,2376.47,6037
3.0,2.0,1661,424567.0,1957,5212.49,6037
3.0,1.0,1162,360540.0,1953,4515.98,6037
2.0,1.0,1109,145455.0,1913,1915.61,6037
3.0,2.0,1846,262476.0,1964,3334.26,6037
3.0,2.0,1706,304516.0,1966,3690.8,6037
3.0,2.0,1437,52548.0,1922,760.79,6037
3.0,1.0,1052,272778.0,1955,3388.86,6037
5.0,3.0,2346,343552.0,1956,4207.09,6037
2.0,1.0,896,251622.0,1953,3117.39,6037
3.0,2.0,1368,236560.0,1955,3024.82,6037
3.0,2.0,1224,220973.0,1955,2756.06,6037
3.0,2.0,1542,158071.0,1950,2040.08,6037
3.0,2.0,1222,395288.0,1953,4828.72,6037
3.0,3.0,1513,309514.0,1951,3751.77,6037
3.0,3.0,1987,428927.0,1989,5215.32,6037
3.0,2.0,1050,63944.0,1954,803.35,6037
3.0,1.0,1065,315000.0,1952,3823.4,6037
3.0,2.0,1548,96566.0,1952,1227.22,6037
3.0,1.0,1055,287502.0,1948,3567.55,6037
3.0,1.0,1026,468671.0,1948,5660.82,6037
2.0,1.0,995,55453.0,1950,778.42,6037
3.0,2.0,1355,310761.0,1947,3847.67,6037
4.0,2.0,1998,373146.0,1948,4625.88,6037
4.0,2.0,1482,204478.0,1952,2490.03,6037
3.0,2.0,1487,81442.0,1950,1124.46,6037
4.0,2.0,1406,336869.0,1955,4178.0,6037
3.0,1.0,1097,184773.0,1947,2245.42,6037
2.0,1.0,951,172278.0,1949,2097.12,6037
2.0,1.0,1184,249574.0,1947,3185.41,6037
1.0,1.0,656,47499.0,1920,671.18,6037
3.0,2.0,1052,355336.0,1954,4431.74,6037
3.0,2.0,1047,219907.0,1954,2703.53,6037
4.0,2.0,1533,378789.0,1947,4740.55,6037
4.0,2.0,1684,252837.0,1944,3165.55,6037
3.0,2.0,1224,240964.0,1955,2927.43,6037
3.0,1.0,1242,262592.0,1947,3267.18,6037
3.0,1.0,1455,192010.0,1945,2353.44,6037
3.0,1.0,1098,153053.0,1944,1961.32,6037
2.0,1.0,887,325000.0,1941,3997.04,6037
3.0,2.0,1470,472000.0,1949,5774.89,6037
6.0,3.0,2001,327117.0,1949,4070.63,6037
3.0,2.0,2190,580500.0,1939,7146.76,6037
4.0,2.0,2060,224516.0,1959,2857.17,6037
3.0,1.0,960,148350.0,1944,1803.36,6037
3.0,1.0,1210,45927.0,1944,673.84,6037
3.0,2.0,1381,189744.0,1944,2328.03,6037
4.0,3.0,2445,488076.0,1953,5944.18,6037
2.0,1.0,1072,168588.0,1941,2131.81,6037
3.0,4.0,1768,598583.0,1956,7305.43,6037
3.0,2.0,1175,176602.0,1952,2165.0,6037
3.0,2.0,1542,82994.0,1953,1054.48,6037
3.0,1.0,936,428000.0,1947,5223.77,6037
5.0,3.0,1877,270372.0,1947,3320.27,6037
3.0,2.0,1234,441632.0,1942,5308.75,6037
3.0,2.0,1678,339529.0,1950,4171.61,6037
3.0,2.0,1380,215428.0,1950,2693.72,6037
3.0,3.0,2050,206353.0,1965,2625.9,6037
3.0,2.0,1599,78854.0,1955,1016.39,6037
4.0,2.0,2120,91492.0,1963,1326.59,6037
2.0,2.0,1119,318208.0,1948,3869.52,6037
4.0,3.0,2302,450524.0,1966,9741.02,6037
4.0,2.0,1766,204303.0,1954,2519.62,6037
3.0,2.0,1351,76780.0,1953,1067.0,6037
4.0,3.0,1684,736485.0,1947,9343.02,6037
2.0,2.0,1545,650000.0,1952,7814.81,6037
3.0,2.0,1664,422528.0,1951,5186.89,6037
3.0,2.0,1326,222526.0,1953,2807.88,6037
3.0,1.0,1600,411256.0,1948,4972.68,6037
3.0,2.0,1812,442379.0,1948,5360.12,6037
2.0,1.0,1232,432368.0,1927,5300.87,6037
3.0,1.0,1173,113154.0,1946,1479.53,6037
2.0,1.0,912,193809.0,1940,2352.19,6037
3.0,3.0,1820,245725.0,1940,3096.5,6037
2.0,1.0,904,281385.0,1941,3471.76,6037
3.0,2.0,1368,58558.0,1959,754.26,6037
4.0,2.0,1533,245588.0,1930,3027.72,6037
2.0,1.0,821,198114.0,1941,2398.33,6037
4.0,2.0,1972,399676.0,1940,4927.12,6037
3.0,2.0,1242,265257.0,1924,3377.53,6037
2.0,1.0,1544,335219.0,1943,4272.46,6037
3.0,2.0,1436,211875.0,1952,2664.73,6037
2.0,1.0,1160,47380.0,1941,700.59,6037
7.0,4.0,3268,1129232.0,1951,13724.4,6037
3.0,1.0,967,550125.0,1943,6821.5,6037
3.0,2.0,1847,431694.0,1942,5301.27,6037
3.0,2.0,1551,394610.0,1954,4856.02,6037
3.0,2.0,1411,287139.0,1953,3550.61,6037
3.0,3.0,1902,124765.0,1947,1643.95,6037
3.0,1.0,1467,643335.0,1948,7808.95,6037
4.0,3.0,2236,671052.0,1965,8175.35,6037
3.0,2.0,2168,858901.0,1952,10399.49,6037
2.0,2.0,1327,301499.0,1951,3725.95,6037
3.0,2.0,1872,703466.0,1930,8621.9,6037
3.0,2.0,2068,134592.0,1960,1740.51,6037
3.0,3.0,2031,435646.0,1958,5315.2,6037
3.0,3.0,2342,161293.0,1955,2060.08,6037
2.0,2.0,1584,654240.0,1951,7863.53,6037
4.0,3.0,1896,427175.0,1939,5183.29,6037
3.0,3.0,2299,751284.0,1969,9101.07,6037
2.0,1.0,1235,357257.0,1947,4323.47,6037
3.0,2.0,1708,486685.0,1936,5930.56,6037
2.0,1.0,1240,356396.0,1934,4435.97,6037
2.0,1.0,1014,362762.0,1937,4531.51,6037
2.0,1.0,1239,61256.0,1937,893.28,6037
4.0,3.0,2430,380041.0,1948,4712.99,6037
2.0,2.0,1749,929518.0,1948,11460.79,6037
3.0,2.0,2107,562174.0,1940,6814.53,6037
3.0,2.0,1680,817276.0,1937,10743.06,6037
3.0,3.0,2697,462447.0,1935,5776.93,6037
2.0,3.0,1285,893420.0,1936,10731.23,6037
3.0,2.0,1656,92114.0,1958,1213.31,6037
4.0,3.0,2136,451850.0,1967,5518.83,6037
3.0,3.0,2275,409268.0,1953,5074.52,6037
4.0,3.0,1929,259194.0,1956,3214.08,6037
4.0,3.0,2386,584024.0,1960,5630.58,6037
3.0,3.0,2084,869847.0,1940,10462.99,6037
3.0,2.0,1267,483270.0,1942,5821.1,6037
2.0,2.0,1327,298311.0,1948,3707.03,6037
3.0,3.0,2970,275651.0,1938,3468.29,6037
3.0,2.0,1798,891271.0,1938,10737.86,6037
3.0,2.0,1708,722961.0,1941,8773.87,6037
4.0,3.0,2352,440247.0,1969,5501.44,6037
3.0,3.0,1931,933014.0,1951,11351.72,6037
2.0,2.0,1416,742477.0,1939,8995.59,6037
2.0,2.0,1536,611137.0,1953,7446.57,6037
4.0,3.0,2514,944324.0,1939,11407.08,6037
2.0,2.0,1689,769772.0,1939,9410.73,6037
2.0,1.0,1155,76787.0,1936,1045.25,6037
2.0,2.0,1596,843958.0,1947,10283.21,6037
3.0,2.0,2012,154549.0,1937,1933.1,6037
2.0,1.0,1391,381670.0,1937,4613.71,6037
3.0,2.0,1498,1144000.0,1942,13849.03,6037
2.0,2.0,1228,782000.0,1937,9453.49,6037
3.0,2.0,1688,341229.0,1940,4341.82,6037
3.0,2.0,1831,99778.0,1938,1348.01,6037
2.0,1.0,747,79483.0,1939,1094.83,6037
2.0,1.0,1602,1250000.0,1938,15009.47,6037
3.0,1.0,1544,839000.0,1925,10144.18,6037
4.0,2.0,1928,1024630.0,1937,12509.94,6037
5.0,6.0,4020,1490537.0,2005,18030.47,6037
2.0,3.0,1562,858901.0,1949,10338.1,6037
3.0,2.0,2065,820115.0,1941,10060.46,6037
5.0,4.0,3555,1278062.0,1939,15581.67,6037
2.0,3.0,2376,878289.0,1937,10742.08,6037
2.0,2.0,1519,529681.0,1941,6661.9,6037
4.0,3.0,2638,1245481.0,1938,15106.94,6037
3.0,3.0,2462,1370586.0,1937,16453.41,6037
4.0,3.0,3438,1575178.0,1928,18972.18,6037
3.0,3.0,2325,893393.0,1949,10916.92,6037
3.0,5.0,2967,1087311.0,1941,13269.0,6037
3.0,3.0,2345,1882825.0,1936,22763.0,6037
3.0,3.0,2931,995503.0,1948,12070.14,6037
4.0,2.0,2346,1107756.0,1957,13325.14,6037
3.0,2.0,2428,798667.0,1985,9608.29,6037
2.0,2.0,1937,827608.0,1953,9963.88,6037
4.0,3.0,2220,154040.0,1965,2232.8,6037
3.0,3.0,2859,1085054.0,1977,13286.77,6037
2.0,3.0,2743,1162280.0,1963,14153.53,6037
3.0,3.0,3154,769314.0,1964,9469.0,6037
4.0,3.0,2403,1400000.0,1961,17043.95,6037
4.0,5.0,3016,225921.0,1971,3052.56,6037
4.0,4.0,3184,907145.0,1964,12307.74,6037
6.0,4.0,3455,897719.0,1963,11030.98,6037
3.0,4.0,2692,1142749.0,1952,13869.77,6037
6.0,6.0,7354,3135852.0,1984,38356.01,6037
3.0,4.0,3044,1930000.0,1987,25531.89,6037
2.0,2.0,1368,970666.0,1950,11768.03,6037
3.0,2.0,2610,695680.0,1940,8544.89,6037
2.0,2.0,1815,397602.0,1949,4970.26,6037
4.0,4.0,4545,1377260.0,1999,16748.67,6037
3.0,2.0,1271,792680.0,1941,9657.68,6037
3.0,2.0,2063,933713.0,1951,11316.91,6037
3.0,4.0,3395,358966.0,1947,4565.47,6037
3.0,2.0,1197,151153.0,1956,1869.47,6037
3.0,2.0,1197,322271.0,1956,3935.48,6037
4.0,2.0,2012,689600.0,1964,8428.74,6037
3.0,4.0,2694,402082.0,1951,4985.87,6037
3.0,1.0,1230,152603.0,1950,1868.09,6037
2.0,1.0,952,106003.0,1950,1303.8,6037
3.0,2.0,1600,491297.0,2014,6003.93,6037
2.0,1.0,979,50485.0,1947,719.64,6037
2.0,1.0,945,238017.0,1935,2893.91,6037
2.0,1.0,790,47376.0,1944,591.41,6037
2.0,1.0,788,97537.0,1944,1189.17,6037
2.0,1.0,768,147004.0,1947,1800.61,6037
1.0,1.0,528,376415.0,1927,4645.65,6037
3.0,2.0,1307,75001.0,1946,948.51,6037
3.0,2.0,1570,411000.0,1958,5112.08,6037
2.0,1.0,1247,400000.0,1953,4902.9,6037
3.0,2.0,1176,56074.0,1956,720.55,6037
4.0,2.0,1232,190984.0,1941,2411.01,6037
2.0,1.0,820,148573.0,1949,1962.75,6037
3.0,2.0,1354,169439.0,1942,2191.93,6037
3.0,1.0,1131,105192.0,1951,1392.63,6037
4.0,2.0,1826,230442.0,1942,2909.67,6037
3.0,2.0,1340,523200.0,1944,5741.95,6037
3.0,2.0,1569,90265.0,1944,1032.08,6037
3.0,2.0,1786,350431.0,1951,4340.44,6037
4.0,2.0,1595,251910.0,1950,3156.02,6037
2.0,2.0,1333,180049.0,1950,2289.47,6037
2.0,1.0,867,214976.0,1940,2681.57,6037
2.0,1.0,1056,114127.0,1941,1404.07,6037
2.0,1.0,1324,520000.0,1941,6333.2,6037
2.0,1.0,1019,240751.0,1943,3006.54,6037
2.0,1.0,1196,63241.0,1927,845.37,6037
2.0,1.0,1136,589811.0,1940,7082.54,6037
2.0,2.0,1762,310768.0,1954,3788.7,6037
5.0,3.0,3051,723793.0,1940,8754.91,6037
4.0,6.0,4476,1145598.0,1937,13933.78,6037
2.0,2.0,1658,751012.0,1938,9188.76,6037
3.0,2.0,2278,722180.0,1936,8792.81,6037
3.0,2.0,1572,454346.0,1950,5632.1,6037
3.0,2.0,2024,530305.0,1933,6460.04,6037
2.0,2.0,1856,591886.0,1975,7166.84,6037
2.0,2.0,1055,360450.0,1959,4510.33,6037
2.0,2.0,912,189635.0,1948,2414.08,6037
2.0,1.0,991,690000.0,1954,8316.59,6037
2.0,1.0,950,424567.0,1942,4647.56,6037
2.0,1.0,1036,435373.0,1939,4847.68,6037
3.0,2.0,1163,75699.0,1941,861.34,6037
2.0,1.0,827,392542.0,1940,4298.87,6037
4.0,2.0,1891,709808.0,1940,7804.09,6037
3.0,2.0,1618,74709.0,1944,863.14,6037
3.0,2.0,1742,72640.0,1941,847.69,6037
2.0,1.0,800,299490.0,1940,3359.62,6037
4.0,2.0,1557,274608.0,1939,3113.24,6037
4.0,2.0,1726,700602.0,1941,7694.67,6037
3.0,2.0,1807,335244.0,1941,3716.92,6037
